seller_state,seller_id,orders,gmv_revenue_eligible,avg_order_gmv_revenue_eligible
SP,f235413f677777a0738ff215d0184901,2,1247.81,623.905
SP,980640c45d7a4635885491d077167e4d,14,1246.66,89.04714285714286
SP,76c47a299e4a8fe992316a85865acbe9,6,1246.3399999999997,207.72333333333327
SP,457fe919b032a3f7dadba6fb92cf7855,9,1246.1100000000001,138.45666666666668
PR,226b05fe067266c59c15dae208213d06,10,1245.58,124.55799999999999
PR,83645b1645cdee8953ee54c29ceed564,14,1245.1,88.93571428571428
SP,26785a546900236d66f2e4197c211158,15,1244.65,82.97666666666667
SP,8fbd63429be6d3e5e6d1a709b6464802,6,1240.97,206.82833333333335
SP,a20d8058c866dbaeca014d2cd20ac62e,2,1238.9,619.45
ES,41da412d33e8da4f22baf55cb1bde82c,15,1237.0600000000002,82.47066666666667
SP,08d2d642cf72b622b14dde1d2f5eb2f5,17,1235.2599999999998,72.66235294117645
RJ,5b664594895aefb418afaee6d40a9a23,16,1235.18,77.19875
SP,343e716476e3748b069f980efbaa294e,17,1234.7000000000003,72.62941176470589
PR,71dc18fd8cbf5fd77f45dd8b427abb34,4,1229.3999999999999,307.34999999999997
SE,4b39558c138930b9e5489c93b6df5fe3,4,1229.1,307.275
SP,6a8a889bde935bafa76d7848782dfaf9,26,1228.6199999999997,47.25461538461537
RJ,1d2732ef8321502ee8488e8bed1ab8cd,4,1228.1799999999998,307.04499999999996
SP,1710c3aaa9c6b44ec3883ee0fe300e21,2,1226.55,613.275
RJ,fb3cfbc8a86f5d7fbb4d36b8df63f60d,10,1225.0600000000002,122.50600000000001
SP,5011f0d93373a4c5753adf58ca77af8d,11,1223.19,111.19909090909091
SC,3c3017960b2dbd72711a61f0400aab8f,10,1222.89,122.28900000000002
SP,4200ddf1967c5e41e48db62bc6d4b5ac,22,1222.7300000000002,55.57863636363638
SP,3d4b1ae7539303b5704493798893e82c,6,1221.69,203.615
SC,9261d76c62caaf0b24677c2ceb7f8f20,6,1216.24,202.70666666666668
SP,fe87f472055fbcf1d7e691c00b1560dc,6,1215.96,202.66
SP,3d4824f20035949c710eaf111f869d39,9,1214.5800000000002,134.95333333333335
SP,b2eecf5ea250510da76590ca79d60e5d,9,1213.15,134.79444444444445
PR,713e3a23ca5e47786eb6f0d99f94cfac,4,1213.03,303.2575
SP,bf00385a5f7fc1ef39a13c2e9ee50a5f,29,1213.03,41.828620689655175
SP,18e694e0e48ed6f7aa3f24aade5fd697,31,1205.7700000000004,38.89580645161292
SP,e250d617a0ad591ba9bd663e584a895d,8,1204.91,150.61375
GO,2d42ebcda99fd55f6f4bc2f1ca035d50,10,1203.97,120.397
SP,ea6b12bf9ffe2bac34602ec631d97a47,9,1202.19,133.57666666666668
SP,10089e9f2fd0c668a8fd4e52e1698888,3,1199.31,399.77
SP,10076e5788b8ee532724bcd460baf762,23,1198.7799999999997,52.12086956521738
PR,c03121937e54a93fcc1825c3098bbb6e,7,1197.94,171.1342857142857
RS,48328ec9a579151d9cc6a86d4a59336c,1,1196.78,1196.78
SP,9485a23c0430ba1d58d359391606fce6,5,1195.15,239.03000000000003
SP,365e445f796710c3431557e85caa25db,4,1194.3,298.575
SP,28f10b1c5e5abb9d4857745bede6147c,28,1185.4199999999998,42.33642857142856
SP,eb72802c83dc7547529c9546d1a9b8ef,8,1181.6299999999999,147.70374999999999
SP,167fd940acebc789debd6eb418c46e38,5,1178.48,235.696
SP,8f2b51a30523cdecddc2f179f351c7d6,7,1176.2299999999998,168.03285714285713
SC,e21a1e8be4715b0fcfd5385643bc49c4,21,1175.89,55.99476190476191
RS,51e4e89242cbb846c2deff3dc015650e,16,1175.75,73.484375
GO,39f776d2974049026ff531fc42ef2a3e,3,1174.4099999999999,391.46999999999997
DF,edd066cd02126d7800f9b66e980e9931,6,1173.9299999999998,195.65499999999997
MS,7df1fc11cc5cbc518b39faa60cf5d67c,5,1171.96,234.392
SC,05730013efda596306417c3b09302475,4,1168.67,292.1675
RJ,e58a5b390e28abc0b216cfb0e07d27d7,7,1167.23,166.74714285714285
RJ,55dedd83e501d8248880557d9073cbfd,8,1166.09,145.76125
RJ,d66c11a9572221d92fbb8c4897db5f9b,16,1164.3799999999999,72.77374999999999
SP,8b655f0855926bcb49f5835d38dfddf6,5,1162.8100000000002,232.56200000000004
RS,82cb9f452fe8334df74b22d37824b431,14,1155.2600000000002,82.51857142857145
MS,515d781150feed28a6ac091bb0e3cb8c,6,1154.72,192.45333333333335
RJ,db46ca7bce82b11f7e247539271fc390,16,1149.86,71.86625
RJ,e1dc0754bada9ee4cfe9713f22f61292,12,1149.78,95.815
GO,05a940b4ecae36cadfd8e93bd9c43257,10,1148.94,114.894
SP,04fdea0c111866e6cf812f1570d6b5bd,9,1147.04,127.44888888888889
SC,f8201cab383e484733266d1906e2fdfa,10,1144.83,114.48299999999999
MG,70849ca4f400aaabb62cb7462a6f1428,12,1143.24,95.27
SC,1bc2e21de46adfea6b98cc96b00f3b40,3,1142.5500000000002,380.8500000000001
SP,c54679b132454625907c773d273d4126,7,1139.9299999999998,162.84714285714284
CE,c4fabeea6e569d42d02993bb1f4f1cbc,11,1136.52,103.32
RS,33cbbec1e7e1044aaf11d152172c776f,15,1129.5,75.3
PB,07017df32dc5f2f1d2801e579548d620,8,1128.24,141.03
SP,2379bdc3888025689a9deb7b141507d5,9,1125.61,125.06777777777776
SP,633ecdf879b94b5337cca303328e4a25,6,1125.49,187.58166666666668
SP,d1582f4043306e6b91afa6a8a884f898,9,1121.9199999999998,124.65777777777777
SC,daf565f087a52def0fd5c5825b3661bc,9,1121.83,124.64777777777778
RJ,ddd51ae8cda92f3995a51fc0f0f3eec7,8,1119.62,139.9525
SP,7aa538dd6e114e503a2e6154ea352253,5,1118.6,223.71999999999997
SC,9198786624eaeb375793215cad26cfa6,9,1118.37,124.26333333333332
RJ,bfd938b22bc99bce1ae60dc602889f52,6,1118.26,186.37666666666667
SP,e0eabded302882513ced4ea3eb0c7059,8,1117.19,139.64875
SP,7ecef8194babfec876ca720714327841,7,1114.26,159.18
SP,d9442042130b7fe579d1295f9f4a248f,19,1111.04,58.47578947368421
MG,41c9d3997dd3c072c31139dc5bb5761f,3,1110.54,370.18
GO,557f22c76691849db52d2abccf0015d0,12,1108.54,92.37833333333333
SP,670a9dda115b5a88b18cfadee8de2332,11,1101.99,100.1809090909091
SP,f0e103c63864d5405b958d984b6e94c9,11,1101.41,100.12818181818183
SC,91543f9849d68d023e17194926598543,4,1100.5699999999997,275.1424999999999
SP,7a9c12e235c36247c3c81f50d6ea9cea,5,1099.5900000000001,219.91800000000003
SP,7d7d2b7a51328016102d4528c411d630,7,1098.85,156.97857142857143
PR,6025c79c035c3d772133b8b8238463b2,2,1098.33,549.165
SP,17adeba047385fb0c67d8e90b4296d21,1,1097.31,1097.31
SP,ffff564a4f9085cd26170f4732393726,16,1096.55,68.534375
SP,ffad1e7127fb622cb64a900751590acd,10,1090.83,109.083
SC,b7d5b4b87af9d42b601865d3f3810bff,2,1090.02,545.01
BA,4221a7df464f1fe2955934e30ff3a5a1,5,1089.0400000000002,217.80800000000005
MG,ef9952469137ff190bacafe117f51537,5,1086.6000000000001,217.32000000000002
SC,a13aaf2d2886ab9fb30fb9a920160b8f,4,1085.83,271.4575
SP,a0d7fbb07bb5ebc3b05980e750db56f3,3,1085.18,361.7266666666667
PR,1f867308a0ce13133a4e639ff4de0c02,7,1084.92,154.98857142857145
MG,8e670472e453ba34a379331513d6aab1,1,1083.96,1083.96
RS,77dcbb67ccb3659bd58eaf5661560a30,2,1082.56,541.28
SP,3d621842b2ed28e2b474132480edac3c,10,1080.6999999999998,108.06999999999998
SC,cb4a705d00e100b9732d0ca34817d441,1,1080.56,1080.56
SP,8602a61d680a10a82cceeeda0d99ea3d,17,1079.9,63.52352941176471
SP,010da0602d7774602cd1b3f5fb7b709e,1,1079.75,1079.75
SP,dc7192adf8ba09569261f4a8d576afe0,7,1078.43,154.0614285714286
RS,5a05a16bb50629ee31afab8a6d4c2674,14,1075.48,76.82000000000001
RJ,3d5d0dc7073a299e31fa718ce1bc00b6,22,1074.41,48.83681818181819
SP,79a679c36c08d606b3fd47ead9de109b,3,1072.22,357.4066666666667
RJ,68f86ba270525243e68ae74044f992b9,11,1071.31,97.39181818181818
MG,4f1f1c8666cdb6442f775c4e8caed465,2,1070.39,535.195
SP,ae45df84722b1d15c5f32b23a095746c,9,1065.49,118.38777777777779
RS,13511db12ac61e2f89c53b72a944a60b,6,1063.97,177.32833333333335
SP,e644cbadf7eeb30d0d29f335ce7d52ec,8,1063.5900000000001,132.94875000000002
SP,c37b2059d4f90d4feead554e5246565e,12,1061.2800000000002,88.44000000000001
PR,9d681c7e12db302cb261e721040dde65,13,1058.6800000000003,81.4369230769231
SP,8a43128d7f9a3db592b866e6861a6cce,3,1058.4899999999998,352.8299999999999
SP,6b9b80d53ba3676eafe60268a810b5a1,10,1055.6599999999999,105.56599999999999
RS,6e4f5ff6b086632ba8dcb558fb10249e,5,1053.25,210.65
SP,b81e3a6c866a764974fe849821abeebd,8,1053.0100000000002,131.62625000000003
SC,c1ed9e3daf6154542826a6996af0fb8c,8,1050.07,131.25875
SP,1bb3812d5f0747a3ab7348f199001a10,9,1049.5700000000002,116.6188888888889
SP,74636e24f01da9268b0ed88dacd8513e,4,1048.6100000000001,262.15250000000003
SP,e3a386fc36e22064434e1fa256f6a9fa,16,1047.1499999999999,65.44687499999999
MG,b45d7ebfb7378630f1bcd74b6ff86ff7,4,1047.0,261.75
SP,a67780aba9dd436e7ac0aa1f889e73ec,6,1041.04,173.50666666666666
MG,9e9b539eb2806acee3f5c28085c1db9f,3,1039.47,346.49
RS,28872dc528e978a639754bc8c2ce5a4c,1,1038.9,1038.9
SP,caa9bc43a9fe8cf9c564ddd8a03cc4a6,13,1037.74,79.82615384615384
SP,e8dba4d70f7f2b20e775d09cae01142d,9,1032.39,114.71000000000001
PR,d8cf3b6a2151949f930d0252b180ec42,6,1030.1799999999998,171.69666666666663
MG,0791d9fc1e30678ecf03d3e55fa108d3,5,1028.99,205.798
RS,48985c61529077fa4f1e38bcff0f2ed3,7,1027.3700000000001,146.7671428571429
SP,a99504ac23ed125aaf5302af6cc30af9,1,1025.24,1025.24
RS,0ff83046c3fa22efee8ecf291888b191,10,1023.3800000000001,102.33800000000001
SP,4ef4c39cf3c24f326434cf0b2e48046a,8,1017.1700000000001,127.14625000000001
MG,63a79f5a7eb5cb48a7e5787b141c7993,11,1015.9300000000002,92.35727272727274
RJ,3f9c56764fabca627406093dcb3ef0b4,7,1014.95,144.99285714285716
SP,808d4348b916efa08e766ebad39f61eb,21,1014.9199999999998,48.3295238095238
SP,cac63f48c38cd7d002a7e846dcd99a23,10,1014.6199999999999,101.46199999999999
SP,528bcf6680c36dddf07620bd35b33a6f,2,1013.84,506.92
RJ,bd4431c1a8dfa744b59e1e2a8bc99b9e,7,1013.5899999999999,144.79857142857142
ES,cb6c9f5888a7a090c75beaf615925792,11,1008.9700000000001,91.72454545454546
PR,1cbd50a8c52e6cf8e315c5709fab386f,9,1006.6600000000002,111.85111111111114
SP,134a288e7de827ec5ec62e3ec9c3a295,9,1004.0000000000001,111.55555555555557
SP,f783a638e9c6af4a7d0dbfde811e7a81,5,1002.9000000000001,200.58
SP,c6a7539d424a8402232c2228d7a03c5e,10,1001.3200000000002,100.13200000000002
SP,d4f117125b59ce73c3302f88ee40c458,17,998.6100000000001,58.74176470588236
SP,e51f22821f0c12a16ad5c020cdcd55e9,4,996.8400000000001,249.21000000000004
SP,fe1b067411b8c5066e962aa146ccee03,8,990.8799999999999,123.85999999999999
SP,0aa2205ca24f113f4658a5c536667426,4,988.1,247.025
SP,69b5eaa096c3f9d1e5c398c597f567d6,2,987.02,493.51
SP,d9e7e7778b32987280a6f2cb9a39c57d,11,986.3900000000001,89.6718181818182
PR,6f83d9e4da896daae20b9b6b2d3ff8d2,11,985.04,89.5490909090909
SP,b19c48688808720822399ffa9f2dbe2f,1,984.8100000000001,984.8100000000001
RJ,da6a60cc8cc724fe51be021ff8be779c,12,984.5799999999999,82.04833333333333
GO,39c763cca83e654764b7a4a650fb9b7c,11,984.21,89.47363636363637
PR,160e4f13fd3a64b1b86807be88b5ffb0,4,980.45,245.1125
RJ,e9729944ba65dc3ce425e0c5a22ae7b2,4,978.4300000000001,244.60750000000002
PR,297d5eccd19fa9a83b2630071ff105e4,8,976.73,122.09125
SP,5c3460cd3e8a984382ae254e7dd20d9f,9,974.3,108.25555555555555
PR,ca77545ca4d2dfd1431bf61334e2fa3c,6,973.71,162.285
ES,efff9341f3f8f5237b44ff67ed36a7bf,5,972.6500000000001,194.53000000000003
RN,41c2bad7229b0c25e6becf179ebf63ff,20,971.9199999999997,48.59599999999999
RS,c8025364abeecb115431bf95c11a747f,2,971.28,485.64
RJ,c89cf7c468a48af70aada384e722f9e2,14,971.0100000000001,69.35785714285716
SP,8d46553a36e68f95350a200c12f8f2e2,13,969.5999999999999,74.58461538461538
MG,562f8cfc51f265411f487d07e9c40e7f,13,966.25,74.32692307692308
DF,e8a85b5f3df47be0984c55fd4064dbb4,8,965.9899999999999,120.74874999999999
PB,d0d70d21e2234dd7cd3cf63fe414148a,8,964.9899999999999,120.62374999999999
SP,b2c97074649f92197d9387d9033dda5f,10,964.0799999999999,96.40799999999999
SP,87d3c3aeb3ead335511b3ce315eb341e,15,963.0600000000002,64.20400000000001
SP,40536e7ca18e1bce252828e5876466cc,2,963.0,481.5
SP,ba5daa4041e1f15cdf34b76e3e18a450,15,959.3499999999999,63.95666666666666
SP,3492e68f37fd1df87f4f2f2ea247f445,8,957.26,119.6575
PR,6861de0f40cacb0602e473c51639f980,5,949.73,189.946
MG,7dc9a3355bae96dd82008b313d3a456c,1,949.62,949.62
SP,a1544b9ea0b2390e020537d4daa89049,8,948.53,118.56625
SC,6d22a1fcebb6dd08c9cd90b92a93e8d0,12,946.4300000000001,78.86916666666667
PR,8a40ae794fa3f9892cee24bd5af0488b,6,946.26,157.71
PR,2dd1fb6f0e42a2243b8a01e40cd41216,4,942.7299999999999,235.68249999999998
SP,a247197e2e9c19a6a53a6888cb8b660f,2,941.0699999999999,470.53499999999997
SP,e5cbe890e679490127e9a390b46bbd20,2,937.71,468.855
MG,725af026f869236a8dd0ceb98564d156,5,936.6700000000001,187.334
SP,2b03ac196f5ed62ac483960fe0fa3b65,7,935.19,133.59857142857143
RS,a72c2f59332659e361d647515c698798,5,933.9300000000001,186.786
SP,0d33a55da925bbf1ff02af5f6059fc7f,22,932.9100000000002,42.40500000000001
SP,5a413ade68e8f8d93071a7f52a64cb9e,14,932.6699999999998,66.61928571428571
SP,6e864f5c4669eff3d98140a07cc50202,13,932.36,71.72
SP,eba88037e1dca898cd02881f67ced679,6,931.57,155.26166666666668
SP,52a52b9f656520e99716f5bc40f661c8,7,931.22,133.03142857142856
MG,2c43fb513632d29b3b58df74816f1b06,3,930.17,310.0566666666667
SP,1430239a858e7682bbc43b20758af153,18,929.5399999999998,51.6411111111111
SP,e1c76f339ebd5460999f25a2aa8c92c5,1,928.6999999999999,928.6999999999999
PR,5962468f885ea01a1b6a97a218797b0a,8,928.04,116.005
SP,11eac105f3f90a9b87b19c89d91e24f3,5,927.8299999999999,185.56599999999997
RJ,32e5635e63cb374eb63afdd242fb6134,1,927.82,927.82
RS,75a4764c108403a7a0575140cb22287c,5,927.05,185.41
SP,1cd9e0cc1839d55516843def5600816d,5,926.72,185.344
SP,14ee35374a7876217954b5fa08e50463,6,923.05,153.84166666666667
SP,134b867a0f7f8bbe6abf10f91874891e,1,922.8399999999999,922.8399999999999
SP,9c7fd21e0aa159b20da593371f08ff7c,7,921.8000000000001,131.68571428571428
SP,4deebb3199eeafb282ae33229144f94b,4,921.49,230.3725
SP,a3b42d266fa8afc874b909422ce88582,1,921.24,921.24
SP,024b564ae893ce8e9bfa02c10a401ece,2,918.4000000000001,459.20000000000005
SP,c8cc60ffd415254af5d9b9f34f32c369,8,916.23,114.52875
SP,638cba8be1fb599bbb76fd6948351eb3,17,913.8699999999999,53.757058823529405
RJ,ba6b4a237f92479743cf0ca06b67a9ac,8,913.7099999999998,114.21374999999998
SP,a1bea7061f61f6fdd9a85a6325ba1033,9,910.8799999999999,101.20888888888888
RJ,1099a00e0ee3a50935e6c2447ca090c5,3,910.83,303.61
SP,39d61be7a92eb77b7da367bd4845bc0e,7,909.6200000000001,129.9457142857143
SC,7c51de0ab286204ce75ff42bf7c10d92,4,908.6400000000001,227.16000000000003
RJ,4c61e37f664c3c88aff092aa5ac779d7,7,908.1699999999998,129.73857142857142
SP,d29ba1220fb8634fa3a107e54497b8a4,9,907.86,100.87333333333333
SP,25be943a321c8938947bdaabca979a90,5,907.5500000000001,181.51000000000002
PR,c00396cbdd2e088fe4281baa5920aef1,1,905.8500000000001,905.8500000000001
MG,dc64d75cc406bb0697be983831430e60,4,905.55,226.3875
SP,49383af7ab774e4e8f3000f49c83dc4b,8,902.23,112.77875
PR,59cea8e446d3834393058e7e0666b6fb,10,901.1399999999999,90.11399999999999
RS,b16d3dadc47d4eb18be3d88bad0775ce,10,900.54,90.054
SP,28ea411b354f14b1a494be4e79f0ce02,6,896.9300000000001,149.48833333333334
SP,a2deecd5398f5df4987110c80a1972a3,14,895.7500000000001,63.98214285714287
SP,365e4bce19bda0082c3d15d83fdb8bcd,6,895.0199999999999,149.17
MG,0aa124728afc1131dff5655f4c6f487b,1,893.16,893.16
SP,ef30892870c278497523264be1be2241,9,892.54,99.1711111111111
SP,0d4c8269e7f0401201794deef160edd6,3,892.03,297.3433333333333
SP,253f95b3a0e6983ae18aed49fbc2b845,5,890.9399999999999,178.188
SP,07de60b03d150fb3ea09eab5da5e4c8b,9,889.0000000000001,98.77777777777779
SP,5acd070dd3fe441bbb2ec1f1ede515ee,7,886.3699999999999,126.6242857142857
SP,400f221ab83037c0ea78f1267da9624d,1,885.8,885.8
SP,5f06030071324cc52bf0304014ac7234,4,884.31,221.0775
PB,fd435faa3c0422b60440ea3480d0e77c,1,882.87,882.87
RJ,7a91bf945c6fae0779f1c61ce97fe45c,5,882.0699999999999,176.414
SP,5996cddab893a4652a15592fb58ab8db,1,880.75,880.75
PR,f435898e493ba0356019a0b1cb8b55b1,10,880.6800000000001,88.06800000000001
SP,cd3d09fbe6e3e9ff0c0ac0c300e93ae7,12,880.23,73.3525
SP,6e1862e15f33d9994bc25922a85e1efc,8,879.96,109.995
SP,80f2cf9abf6b5a0e5c612b5eea6646e6,6,879.92,146.65333333333334
PR,014d9a685fd57276679edd00e07089e5,11,876.81,79.71
SP,81783131d2a97c8d44d406a4be81b5d9,8,874.99,109.37375
SP,ba6ce6de456f6c11d08c17701ba5c26f,6,874.51,145.75166666666667
SP,7210cd29727d674c00741e5e387b3ccd,9,874.18,97.13111111111111
MG,e560e4022d8f7aebf155db95946c5c0f,2,870.21,435.105
SP,70bf57d811208f8923b41bbd499a67a4,7,869.73,124.24714285714286
SP,f19516b9ff26bfeb091b30108db4ddbd,5,869.44,173.888
MG,c6218512d16fcac0af02fe92691cf274,8,868.64,108.58
PR,68ca56ce86830f3d31b1b7ec6a54da3e,6,862.9599999999999,143.82666666666665
SP,458c6fa920810ce2492da71bc26d9eec,2,862.37,431.185
MG,fe1bbc5feda5c8979a8a1b3b2512d5a6,9,862.2500000000001,95.80555555555557
MG,9aa388272ee334b6ae07bc73706e254a,6,861.46,143.57666666666668
SP,bc503e244f187939d10c92a5c8e378ce,7,859.8,122.82857142857142
SP,aac51c486b672a9850d59f3e84b1cf88,10,859.5700000000002,85.95700000000002
PR,52956b80ae65fda598f06f6b9943e7a9,3,858.85,286.28333333333336
SC,3d68c634a99a1ba46dbca3967a69c623,2,857.7,428.85
SP,6b15924333bd1a741595fe981ea04822,21,854.4599999999999,40.68857142857142
DF,89a51f50b8095ea78d5768f34c13a76f,10,854.2600000000001,85.42600000000002
DF,bdae679a9b282249bc23b9b69dae9a99,6,851.9799999999999,141.99666666666664
SP,ac6417315ae5da8f9a38ee11de6f7780,7,851.12,121.58857142857143
SP,3969863bb8af7f72580b3b1ffd3a17b3,12,850.0200000000001,70.83500000000001
DF,4a1917ef994878940e1fb03eeb787ad7,2,846.6199999999999,423.30999999999995
SP,be8e909810184b9b19e886129149d8e5,15,846.08,56.40533333333334
SP,6bb62a4912377c7bfe7cb17b406bc7e6,4,845.3900000000001,211.34750000000003
RS,8bd0e3abda539b9479c4b44a691be1ec,7,845.3399999999999,120.76285714285713
SP,9dc79dd988ac42f4d56c340d7048420a,4,843.93,210.9825
SP,da03c298e3999e9d828591fc2179d109,4,842.4800000000001,210.62000000000003
CE,21c62b998a043ebe31161d38f84929fc,4,841.3299999999999,210.33249999999998
SP,2ba91c7ad80ff88b23b7db823b43c233,6,840.33,140.055
SP,c522be04e020c1e7b79f3acff36513d5,7,838.3,119.75714285714285
SC,e73bf2cea7fe4b0b4d287a7568ed1099,4,837.8299999999999,209.45749999999998
RS,236585a4ddb5fea9fa40233e2249ed91,11,837.6700000000001,76.15181818181819
SP,851773c885feb5e2da3b4f82bc2b17ce,10,837.1300000000001,83.71300000000001
DF,7354220fb240bde543b3c40c060d41e7,7,837.1299999999999,119.58999999999999
SP,43402bdf22aa2310e8f99e2f94f78628,4,837.1,209.275
RS,5f7300535881cef3b625fd683cf7d145,10,836.83,83.683
SP,6524b847b982cd56bb5d4b02b776ee42,1,834.9399999999999,834.9399999999999
RJ,f9eedec3129e8cc6b6429c42d0808c5b,2,833.15,416.575
MG,ba6b68b55fe8704377a7d43c8e5c0185,5,832.22,166.44400000000002
SP,2305ab43e846518f58dd9d59f3f54e96,3,831.26,277.08666666666664
SP,11742f81550ac064cc9a40f67151d9ad,2,831.01,415.505
PR,ad273c9eb54ecb4532de4bf75bae9e4e,10,829.7500000000001,82.97500000000001
SP,de09d00cfc265b8804c7df34075a68fa,3,827.97,275.99
SP,b0b346d3a89f5eb4c2968af3f083cd43,11,826.6,75.14545454545454
SP,55c26bcb609f480eb7868594245febb5,6,826.23,137.705
SP,bd1d49a326abfa9b1036772e40445430,12,826.2,68.85000000000001
SC,a56e351445e5863fc8960640ba9190c7,3,825.98,275.32666666666665
SP,c7fdb77fdbff3c41981bc52f787e959e,9,825.1600000000001,91.68444444444445
SP,94231344608e603693b0a8891143f65d,3,824.1800000000001,274.7266666666667
SP,5ef131ac72773e5b3f6c0d63cf424657,10,821.9899999999999,82.19899999999998
SP,13f57c12a00ed4610db646b913a7f5c6,7,821.15,117.30714285714285
RS,0d83f8e03188682112cc0d93523705cc,4,820.57,205.1425
PR,2063dd1b9f568df1c16741ea7d3e6adb,3,820.2700000000001,273.42333333333335
SP,9535a841eecebed61a9fb1ac1cbb5597,2,818.33,409.165
SP,ed8cb7b190ceb6067227478e48cf8dde,15,816.2100000000002,54.41400000000001
SP,8e29d051f810eb22959ede205b462b9f,2,813.28,406.64
DF,191d55f7edb8524d525ed01b20fe32e8,3,812.8,270.93333333333334
SP,a254c682cc01e119f83530446f1df9a9,6,809.42,134.90333333333334
CE,38102b031c2a15e54623d711bfc753d3,9,809.41,89.93444444444444
SP,8c0de775f52fe41590b376a3b7c50f68,9,808.0300000000001,89.78111111111112
SP,0a85ebe4e328db81ac9109781205e2f7,12,805.65,67.1375
SP,38e6dada03429a47197d5d584d793b41,7,803.05,114.72142857142856
RJ,d79e8478eed9999493990b44955fb22e,5,802.61,160.522
MG,fac35d150712afb921ec59ac5f39bb11,5,800.64,160.128
SP,179d859f51292aac5c10806a356f7af9,18,800.2700000000001,44.45944444444445
SP,8d899e15a5925f097cca50faa49b15e3,4,795.9800000000001,198.99500000000003
SP,8759e7aedd644f487315e5860962f162,3,793.34,264.44666666666666
SC,56db5c0782e8f7ddc9343f9576ff6d16,2,791.9499999999999,395.97499999999997
SP,6cf476a4ca74498db55cbccdaa9dcfb6,5,791.6,158.32
PR,2059c39f76271d4ca3f15b5ffaccc8b8,12,791.2899999999997,65.94083333333332
MG,1d29dfba02015238dfbe2449a5eaa361,12,789.92,65.82666666666667
SP,cf654707ed6a99f112c7ec3d6f314b8b,3,789.5400000000001,263.18
SP,b7ed9fb14c8eadb37adb9c45d67ab0fb,7,787.75,112.53571428571429
SP,e4ebd3f87bf70440014f07ddda7fbe03,7,787.26,112.46571428571428
RS,8c91bfea4263b8fba54081460693e2a1,2,785.75,392.875
RS,71271995e85f5b8530be99ed54a91b89,7,784.85,112.12142857142858
SP,5bba18b40e8c973b0f32e748004775b0,1,784.8000000000001,784.8000000000001
MG,6824a69c9ea0313eba299dd4a2dba09a,6,784.08,130.68
SC,0b36063d5818f81ccb94b54adfaebbf5,1,783.0000000000002,783.0000000000002
MG,d558ebe531605a1285ab2b1bc3256dfb,3,782.23,260.74333333333334
RJ,2aa3443d7bf9d9bb11133f420d75e083,10,781.12,78.112
SP,b4b447d715f9ab302a188fb43d3e96b3,5,779.6600000000002,155.93200000000004
RJ,48fb026ed7455a42f5d3e9390ed5088e,11,779.14,70.83090909090909
PR,7b98de631987e26dd6d803490c43a13c,8,778.6300000000001,97.32875000000001
PR,d94ba08b99bedd6a5f6c875ecc4a6fac,9,778.2699999999998,86.47444444444442
SP,c447f8dd3ed213f291d65ef074a268eb,7,777.23,111.03285714285714
SP,89dda63a3c907c468ec88c310ed91213,2,777.13,388.565
SP,525e75a6fb1454a2325ab1734bcec221,10,777.0699999999999,77.707
SP,da4d149c0ddbac90557103ac0a0ec356,1,775.98,775.98
SP,b64d51f0435e884e8de603b1655155ae,17,773.54,45.50235294117647
MG,54aa8463e87776b5612f4bdc4bd5d4de,7,772.83,110.40428571428572
PR,26af45f5dfd967225a832838aa4e24a3,10,771.6100000000001,77.16100000000002
ES,b0398568231ba5e6734af1881671a317,4,770.12,192.53
PR,228e4c1a0be164f613d41c24345f9d2c,5,769.4399999999999,153.88799999999998
ES,f3295428338a40977a03f555246a70f4,7,769.38,109.91142857142857
SP,768a86e36ad6aae3d03ee3c6433d61df,17,767.6999999999998,45.158823529411755
SP,61c36f0fc4a47f9532e5512b66668e62,1,767.69,767.69
SP,9cad4b68bb993ee401a3c5aaa2bc26dd,5,763.3299999999999,152.666
SP,9d5604a1f112324ad6b2aa552122e0fb,13,761.9799999999999,58.61384615384615
RJ,2fb25ab44bdbeae6a4d816e0d0c9d500,5,761.29,152.25799999999998
PR,72c38a04bd6a1c3dbc5298425a0db86d,4,760.6499999999999,190.16249999999997
SP,07d75e33f2750d97d467fb57e4dfdd8a,2,759.59,379.795
SP,ac51cac5e20d69ff485a54746488ef48,3,758.7,252.9
CE,299c89a525fee36c567f4fe72f038100,2,757.75,378.875
SP,01c97ebb5cdac52891c0ed1c37ba0012,9,755.9999999999999,83.99999999999999
RS,acf974e4d5950ad143a247471b831eb9,5,753.6199999999999,150.724
MG,6c99c983ce3b6ba0ab813e6790e81691,9,752.51,83.61222222222221
SP,0570350b23eda5444f8d1d9544932058,6,751.76,125.29333333333334
SP,3d3ccf2b2f8134b10dce9dd446f0e075,3,750.53,250.17666666666665
RJ,6e0908ef4d4efadbc3cc2b74ea477cb0,8,750.28,93.785
SC,262237171f48e85819065498cac80d7b,4,749.0,187.25
SP,02b72cdeb9cfcc429f1af6f4e3f3b737,4,748.64,187.16
PR,b6dc74ed30f124f95227bed4e43a3bed,11,747.59,67.96272727272728
SP,916748bc99315c2d202898ae58b1617e,25,746.51,29.8604
SP,95b293867b5862941c9cd74f756a3c68,9,746.2199999999999,82.91333333333333
SP,26bad72add1f86e08a776ce4ffdaf1ca,7,745.9200000000001,106.56000000000002
PR,aae5e7b457a3c72ee230a47d98fceda5,5,745.5699999999999,149.11399999999998
SP,d9cd369bffa979d1634f8e1318bf2f1b,3,744.8100000000001,248.27
